Date,Close,High,Low,Open,Volume
2020.6.22,11665203,11677329,11278500,11271687,2.55145E+13
2020.6.23,11636864,11667653,11579522,11659592,2.05513E+13
2020.6.24,11234543,11613730,11191359,11639875,2.28726E+13
2020.6.25,11140011,11232525,10971872,11235166,2.23839E+13
2020.6.26,11029633,11159306,10946115,11135420,2.20781E+13
2020.6.27,10888163,11083672,10831378,11035539,2.07921E+13
2020.6.28,11005490,11071317,10804065,10891859,1.75259E+13
2020.6.29,11023970,11080468,10862006,11001214,1.97436E+13
2020.6.30,10959561,11024071,10918612,11017645,1.88726E+13
2020.7.1,11089771,11189022,10939339,10969146,1.91932E+13
2020.7.2,10940793,11116600,10834189,11093153,1.95936E+13
2020.7.3,10899585,11045965,10865390,10942511,1.56873E+13
2020.7.4,10953780,11014720,10859195,10895902,1.47416E+13
2020.7.5,10884194,10989397,10767302,10946107,1.54776E+13
2020.7.6,11174909,11174909,10841093,10882883,2.13227E+13
2020.7.7,11072201,11143488,10999574,11143546,1.65619E+13
2020.7.8,11243429,11268580,11064344,11073089,2.34954E+13
2020.7.9,11103594,11246919,11055218,11243024,2.15427E+13
2020.7.10,11140693,11151096,10973197,11098076,2.02432E+13
2020.7.11,11094145,11158373,11045454,11139138,1.59081E+13
2020.7.12,11136624,11189081,11042643,11094996,1.73503E+13
2020.7.13,11128109,11172479,11099730,11137470,2.10916E+13
2020.7.14,11137887,11190558,11063408,11122197,2.17921E+13
2020.7.15,11045010,11136976,11022830,11136301,1.90371E+13
2020.7.16,11006526,11072195,10949273,11043980,1.89391E+13
2020.7.17,11014890,11060944,10964668,11006025,1.67841E+13
2020.7.18,11024095,11110689,10954025,11014640,1.47476E+13
2020.7.19,11055406,11074159,10950184,11022851,1.55725E+13
2020.7.20,11006517,11110752,10995988,11057095,1.65209E+13
2020.7.21,11191272,11245019,10969387,11004455,2.15706E+13
2020.7.22,11404813,11411176,11161357,11191502,1.97942E+13
2020.7.23,11511849,11535420,11389372,11406942,2.18033E+13
2020.7.24,11459435,11563306,11398414,11517188,1.98896E+13
2020.7.25,11627923,11660899,11451408,11462550,1.99585E+13
2020.7.26,11900959,12044507,11598765,11631673,2.46402E+13
2020.7.27,13145084,13525836,11857677,11901020,4.22903E+13
2020.7.28,13088349,13364214,12757085,13176887,3.45013E+13
2020.7.29,13219658,13461841,12992956,13088505,2.93169E+13
2020.7.30,13218345,13288742,13026770,13218902,2.71919E+13
2020.7.31,13524635,13622893,13062673,13217151,2.76626E+13
2020.8.1,14045540,14087562,13424565,13523565,3.11445E+13
2020.8.2,13202326,14373461,13159944,14044551,3.27383E+13
2020.8.3,13413858,13679042,13162479,13190567,2.41787E+13
2020.8.4,13372104,13576043,13270484,13413684,2.53581E+13
2020.8.5,13933144,13980814,13293535,13369634,2.89542E+13
2020.8.6,13949490,14099031,13746970,13936522,2.77109E+13
2020.8.7,13796181,14128683,13570808,13948449,2.75084E+13
2020.8.8,13977676,14032342,13744998,13799845,2.08963E+13
2020.8.9,13884205,14039526,13733526,13957793,2.07978E+13
2020.8.10,14089816,14291800,13868173,13868173,3.09766E+13
2020.8.11,13532541,14136862,13275088,14094010,3.20684E+13
2020.8.12,13711929,13907223,13342257,13525510,2.96664E+13
2020.8.13,13965500,13980028,13282572,13716037,3.26168E+13
2020.8.14,13970120,14424566,13867655,13951897,2.87714E+13
2020.8.15,14085059,14200801,13969914,13969914,2.77232E+13
2020.8.16,14117234,14167205,13932512,14086230,2.44333E+13
2020.8.17,14510315,14636770,13990462,14120621,3.34241E+13
2020.8.18,14195702,14626078,14153561,14507347,3.0831E+13
2020.8.19,13900642,14230788,13815479,14195289,2.89673E+13
2020.8.20,14079196,14106390,13907691,13904444,2.39133E+13
2020.8.21,13820797,14082952,13788000,14078787,2.833E+13
2020.8.22,13927306,13936345,13649496,13812438,2.41117E+13
2020.8.23,13906831,13964985,13781969,13924767,2.20343E+13
2020.8.24,13999995,14017785,13840560,13905450,2.45903E+13
2020.8.25,13497172,13965530,13301768,13998798,3.12328E+13
2020.8.26,13612332,13662363,13418117,13498074,2.66203E+13
2020.8.27,13448572,13697613,13282355,13609068,2.76022E+13
2020.8.28,13627191,13630869,13428491,13450827,2.33845E+13
2020.8.29,13585120,13678123,13537221,13625484,2.06437E+13
2020.8.30,13826487,13830924,13568021,13587303,2.33286E+13
2020.8.31,13876231,13960065,13763841,13828612,2.64746E+13
2020.9.1,14190524,14306128,13756154,13874444,3.23768E+13
2020.9.2,13578705,14183819,13431303,14183819,3.33547E+13
2020.9.3,12210242,13594483,12135258,13570565,3.80506E+13
2020.9.4,12482043,12687132,12162965,12192447,3.55815E+13
2020.9.5,12075649,12564875,11810981,12482894,5.33353E+13
2020.9.6,12207095,12294513,11941848,12072858,4.40194E+13
2020.9.7,12316760,12356170,11784116,12207862,4.00319E+13
2020.9.8,12059038,12396186,11830206,12316455,3.97912E+13
2020.9.9,12136209,12266652,11916221,12062174,2.85897E+13
2020.9.10,12313585,12452178,12131218,12136188,6.46463E+13
2020.9.11,12356183,12381088,12052080,12320583,5.36985E+13
2020.9.12,12405194,12567554,12227252,12366812,4.36587E+13
2020.9.13,12264312,12565626,12146402,12417346,4.3369E+13
2020.9.14,12623148,12756460,12168300,12270226,4.19008E+13
2020.9.15,12743317,12883521,12563594,12619505,3.83699E+13
2020.9.16,12874551,13012454,12642897,12744275,3.6096E+13
2020.9.17,12807471,12977689,12638315,12872612,4.46277E+13
2020.9.18,12750442,12801762,12610810,12810782,3.06883E+13
2020.9.19,12924913,12971218,12709705,12737822,2.65203E+13
2020.9.20,12742977,12926688,12598866,12926688,2.87747E+13
2020.9.21,12187277,12751378,12110944,12739079,3.36476E+13
2020.9.22,12262552,12298388,12086636,12184207,2.74863E+13
2020.9.23,11995621,12251911,11939405,12259099,2.78503E+13
2020.9.24,12585511,12597827,11964142,11998665,5.51424E+13
2020.9.25,12558008,12613353,12454556,12586732,4.62128E+13
2020.9.26,12626134,12652294,12528135,12561365,5.50257E+13
2020.9.27,12654907,12688621,12476037,12621634,6.31214E+13
2020.9.28,12501912,12804634,12493584,12656485,5.57554E+13
2020.9.29,12675867,12693929,12450219,12501910,5.44483E+13
2020.9.30,12561560,12678816,12489294,12674967,5.14496E+13
2020.10.1,12350104,12719960,12181392,12574097,4.65457E+13
2020.10.2,12335288,12420218,12163464,12350533,5.67563E+13
2020.10.3,12304210,12362075,12259656,12334269,5.20895E+13
2020.10.4,12444574,12463616,12286788,12305506,8.31052E+13
2020.10.5,12489729,12489923,12371390,12452676,5.50091E+13
2020.10.6,12352966,12506079,12265210,12493162,4.96519E+13
2020.10.7,12349225,12367067,12297346,12351743,4.37525E+13
2020.10.8,12567884,12610747,12170340,12349690,7.28981E+13
2020.10.9,12653812,12702178,12446489,12581962,2.60741E+13
2020.10.10,12919027,13085828,12645215,12647733,2.61643E+13
2020.10.11,13019520,13070506,12910183,12918707,2.28371E+13
2020.10.12,13270179,13434637,12919315,13029188,3.00467E+13
2020.10.13,13126530,13283065,13009332,13262550,2.78495E+13
2020.10.14,13111728,13215816,12979460,13130147,2.7651E+13
2020.10.15,13164346,13250195,12973846,13108396,2.80425E+13
2020.10.16,12932249,13212441,12854500,13172910,2.92811E+13
2020.10.17,12973345,13005509,12890242,12932249,2.1851E+13
2020.10.18,13116059,13116059,12961325,12970924,2.08828E+13
2020.10.19,13383092,13441524,13029959,13129398,2.71955E+13
2020.10.20,13578664,13651779,13302735,13387580,3.52286E+13
2020.10.21,14529623,14939844,13535565,13574952,4.91902E+13
2020.10.22,14717989,14941173,14434134,14504636,3.94228E+13
2020.10.23,14592531,14684636,14415546,14724411,3.26967E+13
2020.10.24,14791728,14833485,14540856,14592570,2.76947E+13
2020.10.25,14705007,15041251,14568294,14791728,2.75419E+13
2020.10.26,14809580,14971657,14531991,14705038,3.33693E+13
2020.10.27,15418752,15541686,14779539,14809574,3.81114E+13
2020.10.28,15065325,15605051,14697398,15418747,4.07159E+13
2020.10.29,15191791,15426953,14716540,15065341,6.38738E+13
2020.10.30,15397113,15516518,14923247,15191780,3.47592E+13
2020.10.31,15663616,15944609,15295963,15397124,3.44466E+13
2020.11.1,15614356,15755726,15490151,15663617,2.77956E+13
2020.11.2,15355968,15687091,15012866,15614268,3.48715E+13
2020.11.3,15782404,15823329,15133179,15355924,3.37928E+13
2020.11.4,15981524,16031809,15528765,15782615,3.97074E+13
2020.11.5,17505970,17648476,15918618,15981554,4.59073E+13
2020.11.6,17463340,17879106,17081890,17505836,4.4694E+13
2020.11.7,16641969,17655426,16181372,17463340,3.92944E+13
2020.11.8,17364804,17543488,16541397,16641969,2.98756E+13
2020.11.9,17167440,17551944,16654980,17364836,3.82364E+13
2020.11.10,17081178,17220326,16906384,17167480,2.85693E+13
2020.11.11,17466932,17715038,17054474,17081186,3.31202E+13
2020.11.12,18147798,18184030,17278756,17466886,3.81053E+13
2020.11.13,18090330,18370926,17745112,18147904,3.5032E+13
2020.11.14,17813540,18090330,17459950,18090330,3.04669E+13
2020.11.15,17678846,17874484,17499290,17813542,2.62086E+13
2020.11.16,18505544,18607324,17601358,17678834,3.49017E+13
2020.11.17,19511258,19647370,18330506,18471866,4.31315E+13
2020.11.18,19707432,20328170,19188056,19511020,5.43103E+13
2020.11.19,19853050,20208590,19409076,19707272,4.12113E+13
2020.11.20,20765186,20929390,19787912,19853042,4.12519E+13
2020.11.21,20788514,21116794,20567858,20765188,4.42151E+13
2020.11.22,20482760,20840630,19705892,20788514,4.60281E+13
2020.11.23,20458360,20815916,20044232,20482776,4.76153E+13
2020.11.24,21223254,21506308,20140138,20459356,5.71688E+13
2020.11.25,20726538,21450886,20560054,21219862,4.83642E+13
2020.11.26,18978166,20873484,18089558,20724016,6.79392E+13
2020.11.27,18905298,19273284,18256780,18981806,4.29707E+13
2020.11.28,19578276,19729138,18686778,18910306,3.60251E+13
2020.11.29,20086742,20203958,19403352,19580728,3.44041E+13
2020.11.30,21784874,21852736,20087668,20087668,5.29791E+13
2020.12.1,20803704,21998670,20311118,21793682,5.49149E+13
2020.12.2,21128496,21274666,20210292,20802316,4.11407E+13
2020.12.3,21240580,21358266,20762338,21133816,3.48781E+13
2020.12.4,20268114,21267290,20265326,21242292,3.67133E+13
2020.12.5,20760696,20767436,20149354,20266618,2.95273E+13
2020.12.6,20967596,21016780,20482860,20760642,2.74152E+13
2020.12.7,20816798,21039896,20534912,20965436,2.9174E+13
2020.12.8,19893996,20914470,19838256,20816688,3.4413E+13
2020.12.9,20174428,20253342,19456284,19893714,3.74267E+13
2020.12.10,19860804,20173760,19534008,20173760,2.77792E+13
2020.12.11,19716620,19843546,19270548,19859648,3.04825E+13
2020.12.12,20529738,20656272,19702578,19708340,2.37494E+13
2020.12.13,20900106,21160664,20454050,20533134,2.77874E+13
2020.12.14,21037510,21101830,20729344,20902410,2.45652E+13
2020.12.15,21149274,21277872,20893634,21037812,2.91276E+13
2020.12.16,23305464,23467676,21042986,21151172,4.85661E+13
2020.12.17,24929690,25866386,23218088,23303008,7.80282E+13
2020.12.18,25439724,25497848,24604888,24931478,4.44057E+13
2020.12.19,26244402,26481916,25097250,25434122,4.23163E+13
2020.12.20,25809992,26618036,25450446,26235534,4.16044E+13
2020.12.21,25148378,26483986,24586146,25806870,5.05687E+13
2020.12.22,26380374,26387998,24822132,25138406,4.89956E+13
2020.12.23,25693306,26618720,25238862,26379204,5.65421E+13
2020.12.24,26131076,26166732,25111296,25692046,4.52261E+13
2020.12.25,27133490,27183336,25831160,26128456,4.6279E+13
2020.12.26,29083120,29392282,26977166,27146938,5.31703E+13
2020.12.27,28911066,31120270,28517380,29085690,7.31571E+13
2020.12.28,29687658,30055852,28839916,28920448,5.37711E+13
2020.12.29,29896882,29905978,28375670,29684372,4.94587E+13
2020.12.30,31396838,31496270,29894318,29894318,5.58325E+13
2020.12.31,31485718,31814624,30696884,31397514,5.07595E+13
2021.1.1,31892398,32136216,31270612,31477346,4.42221E+13
2021.1.2,34881540,35997508,31585168,31894900,7.36835E+13
2021.1.3,35641816,37575548,34800164,34883860,8.55277E+13
2021.1.4,34743756,36138520,31086118,35673264,8.82E+13
2021.1.5,36965032,37442220,32857940,34749328,7.34543E+13
2021.1.6,40063068,40123268,36409688,36988072,8.19111E+13
2021.1.7,43075072,44014276,39721084,40073412,9.27366E+13
2021.1.8,44592196,45831436,40334836,43086804,9.63024E+13
2021.1.9,43998620,45290436,42606488,44582392,6.77493E+13
2021.1.10,41923956,45272684,39331556,43998264,8.74197E+13
2021.1.11,39032628,41913124,33515542,41913124,1.35338E+14
2021.1.12,37103912,40190656,35967184,38977432,8.17848E+13
2021.1.13,40976724,41289640,35676616,37095336,7.61683E+13
2021.1.14,42945772,43861472,40596332,40986332,6.97174E+13
2021.1.15,40664780,43428152,38250240,42912216,7.48255E+13
2021.1.16,39950392,41812108,39349024,40660672,6.37231E+13
2021.1.17,39519664,40551024,37621388,39934392,5.78142E+13
2021.1.18,40443632,41266008,38562728,39520720,5.46664E+13
2021.1.19,39759344,41617592,39759344,40457056,6.30996E+13
2021.1.20,39010100,40026000,36936148,39737636,7.33443E+13
2021.1.21,33908208,39060984,33275278,39011908,8.32072E+13
2021.1.22,36489192,37372732,31918462,33899324,8.53557E+13
2021.1.23,35452060,36881896,34816948,36467072,5.34581E+13
2021.1.24,35699244,36420920,34389684,35448452,5.37808E+13
2021.1.25,35690696,38381868,35382884,35695288,6.6049E+13
2021.1.26,35896204,36143476,34220148,35682116,6.64093E+13
2021.1.27,33734152,35889788,32562306,35889788,6.93657E+13
2021.1.28,37255728,37692764,33444956,33743568,8.51818E+13
2021.1.29,38380476,42785672,35901668,38204848,1.31857E+14
2021.1.30,38328088,38960184,36841292,38357604,7.28566E+13
2021.1.31,37036744,38349124,36091932,38329604,5.90033E+13
2021.2.1,37474176,38781936,36253184,37036988,6.86083E+13
2021.2.2,39565580,40053888,37433588,37469736,7.02933E+13
2021.2.3,41730464,41739484,39495708,39566172,6.81179E+13
2021.2.4,41363408,43144128,40669372,41733820,7.71102E+13
2021.2.5,42635800,42852816,41217644,41369548,6.5498E+13
2021.2.6,43889584,45656228,42629184,42629184,7.97247E+13
2021.2.7,43491412,44287308,41855440,43871900,7.32253E+13
2021.2.8,51619024,51627368,42583396,43472840,1.13377E+14
2021.2.9,51640508,53609764,50283608,51606204,1.02001E+14
2021.2.10,49722156,52159988,48557940,51627904,9.66379E+13
2021.2.11,52854096,53455176,48926516,49700600,8.97891E+13
2021.2.12,52462932,53790864,51335164,52818468,8.45451E+13
2021.2.13,52021920,53062488,51234244,52447860,7.75825E+13
2021.2.14,53802044,54652664,52031852,52031852,7.86851E+13
2021.2.15,52851276,53958024,51153404,53779124,8.49565E+13
2021.2.16,54486976,55495448,51886328,52850616,8.53295E+13
2021.2.17,57681956,58129240,54413640,54495176,8.93955E+13
2021.2.18,57220284,57992620,56448416,57673072,5.76354E+13
2021.2.19,61814512,62090252,56443820,57216060,7.02286E+13
2021.2.20,62048312,63603084,60419160,61813628,7.53716E+13
2021.2.21,63620628,64515948,61576132,62014080,5.7382E+13
2021.2.22,60314244,63613380,54507468,63612660,1.02423E+14
2021.2.23,54207284,60311584,50404176,60311584,1.178E+14
2021.2.24,55038716,56962824,52395408,54219120,7.05301E+13
2021.2.25,52726276,57755936,52726276,55042868,6.10256E+13
2021.2.26,52126204,54585812,50013424,52823248,3.94793E+14
2021.2.27,51956004,54278656,50921768,52131844,5.16438E+13
2021.2.28,50774780,52549912,48641200,51962264,6.01182E+13
2021.3.1,54719400,54943180,50749268,50799224,5.94162E+13
2021.3.2,54441744,56023796,53085676,54698304,5.34874E+13
2021.3.3,57022508,58991752,54271644,54483188,6.00493E+13
2021.3.4,55067804,58282196,53849300,57004528,5.93573E+13
2021.3.5,55201008,55750020,52698092,55029096,5.4861E+13
2021.3.6,55184172,55449120,53317124,55169336,3.87698E+13
2021.3.7,57767156,57967592,55191280,55191280,4.86641E+13
2021.3.8,59585064,59702384,56090360,57730404,5.54234E+13
2021.3.9,62275060,62275060,59370932,59615224,5.78315E+13
2021.3.10,63678548,65120180,60932812,62274940,6.51418E+13
2021.3.11,65316600,65697540,61723496,63626964,6.41496E+13
2021.3.12,65157344,65572180,62826396,65334784,6.32911E+13
2021.3.13,69602152,70103096,63891164,65170168,6.89507E+13
2021.3.14,67384232,70005416,67384232,69577208,4.98842E+13
2021.3.15,63308756,68759480,62813780,67344584,7.52126E+13
2021.3.16,64228784,64266324,60715616,63233548,6.75586E+13
2021.3.17,66053192,66152348,61671484,64252448,6.76099E+13
2021.3.18,65150752,67723200,61156744,66078080,6.27716E+13
2021.3.19,65900212,67196848,64060708,65141204,5.54157E+13
2021.3.20,65862928,67802936,65749592,65883956,5.68816E+13
2021.3.21,64971588,66375988,63256104,65858716,5.86691E+13
2021.3.22,61400888,65927208,61150172,64965344,6.36443E+13
2021.3.23,62025784,63333020,60402120,61381200,6.39476E+13
2021.3.24,59922928,64838736,59629592,61993540,8.01261E+13
2021.3.25,58695080,60538680,57757072,59868976,7.71941E+13
2021.3.26,62247820,62247820,58553968,58671068,6.39581E+13
2021.3.27,63191856,63863252,61238076,62248108,5.3362E+13
2021.3.28,63166036,63910776,62173084,63193468,5.38361E+13
2021.3.29,65410464,66070044,62462396,63162820,6.52693E+13
2021.3.30,66772600,67410632,64894592,65410388,6.16686E+13
2021.3.31,66472352,67781136,65255536,66786864,7.39207E+13
2021.4.1,66722644,67365560,66164832,66481076,6.96281E+13
2021.4.2,67091508,67961128,66388940,66726112,6.63499E+13
2021.4.3,65080008,67911680,65080008,67106300,6.73819E+13
2021.4.4,66384864,66559868,64588312,65081084,5.73365E+13
2021.4.5,66443068,67265696,65052100,66387480,6.82976E+13
2021.4.6,65087664,66858108,64453784,66571384,7.38853E+13
2021.4.7,62710828,65550472,62197596,65081120,8.46364E+13
2021.4.8,65138492,65149832,62613100,62767864,5.92526E+13
2021.4.9,65299636,66001220,64741364,65141408,5.23061E+13
2021.4.10,67028080,68698496,65068356,65309476,6.52852E+13
2021.4.11,67613792,68146072,66585996,67087488,5.19755E+13
2021.4.12,67406568,68948848,67018960,67581200,5.83301E+13
2021.4.13,71231096,71592096,67376408,67402704,7.84996E+13
2021.4.14,70458184,72340576,68716088,71253864,8.64703E+13
2021.4.15,70700872,71282816,69433240,70419672,6.80659E+13
2021.4.16,68754640,71120064,67117304,70638888,9.41249E+13
2021.4.17,67762592,69870592,67402504,68706768,7.38538E+13
2021.4.18,62773856,68179808,58992100,67782760,1.08839E+14
2021.4.19,62153148,64155372,60622380,62746384,7.28837E+13
2021.4.20,63086508,63778836,59433624,62105772,7.57951E+13
2021.4.21,60182192,63410028,59970864,63084380,6.13215E+13
2021.4.22,57952516,61950960,56588124,60127508,8.37438E+13
2021.4.23,56973492,58313768,53322912,57927364,9.66425E+13
2021.4.24,55813224,57055912,54424236,57028772,5.46575E+13
2021.4.25,54646180,56320776,52587456,55815416,5.14266E+13
2021.4.26,59976572,60321328,54512348,54728184,6.47087E+13
2021.4.27,61260020,61701268,59256188,59986064,5.50432E+13
2021.4.28,60836704,62406672,59962052,61263940,5.32642E+13
2021.4.29,59319244,61033748,58040388,60873752,5.10495E+13
2021.4.30,64550840,64719108,58850392,59334260,5.85661E+13
2021.5.1,64637880,65331216,63770748,64511144,4.78808E+13
2021.5.2,63299852,64721200,62753176,64635436,4.26731E+13
2021.5.3,64092928,66184596,63254448,63287776,5.79446E+13
2021.5.4,60051164,64108488,59888796,64108488,7.72008E+13
2021.5.5,64601340,65185532,59636792,59959540,7.78957E+13
2021.5.6,63187260,65483688,62053928,64620804,7.78946E+13
2021.5.7,63835956,65202872,62031092,63206796,7.6165E+13
2021.5.8,65446840,66182328,63411700,63831908,7.27693E+13
2021.5.9,64810912,65899936,62862776,65528768,7.33523E+13
2021.5.10,62369688,66372564,60364228,64831564,8.01414E+13
2021.5.11,63465536,63680168,61065492,62355668,6.86183E+13
2021.5.12,55667892,65155368,55667892,63476684,8.5189E+13
2021.5.13,56017688,57993104,53218936,56330348,1.0898E+14
2021.5.14,56193412,57999612,55229348,55980268,6.27916E+13
2021.5.15,52678156,57048620,52569956,56165208,6.66485E+13
2021.5.16,52334212,56012612,49527352,52629096,7.21519E+13
2021.5.17,49480884,52551336,47966908,52288972,8.51288E+13
2021.5.18,48407824,51796108,47757840,49424680,6.33872E+13
2021.5.19,41859820,49142720,34686032,48447960,1.42945E+14
2021.5.20,46005000,48018784,39696664,41578392,9.95865E+13
